Representation,Algorithm,Distance metric,Subset size,N clusters,V-measure,Adj. RS,Hopkins,Silhouette Score,Modularity,Homogeneity,Completeness,Trustworthiness,Continuity
PAF,kMeans,euclidean,50,9,0.525381506913496,0.41527657639072363,0.9187105531016226,0.24790493072562303,,0.5743134555512209,0.48413300232972534,0.9486514352665495,0.9446936145284124
PAF,HDBSCAN,euclidean,50,16,0.49658332970105934,0.34735867143118565,0.9187105531016226,0.24790493072562303,,0.6039801997882847,0.4216139532538829,0.9486514352665495,0.9446936145284124
PAF,Leiden,euclidean,50,7,0.497848292079772,0.3984540987239145,0.9187105531016226,0.5471301078796387,0.6895984910836763,0.5153623583935223,0.4814854965095564,0.9486514352665495,0.9446936145284124
LFCC,kMeans-preset,euclidean,50,5,0.4454818125821897,0.2972464866899852,0.9895086658678915,0.3876790192846499,,0.4134375703802855,0.48291069778872486,0.9866748681898067,0.9866326889279438
LFCC,kMeans,euclidean,50,18,0.3753115158037794,0.15716424187219782,0.9895086658678915,0.3876790192846499,,0.4832263267290051,0.3067971311904134,0.9866748681898067,0.9866326889279438
LFCC,HDBSCAN,euclidean,50,50,0.3557691715316952,0.06277632088478184,0.9895086658678915,0.3876790192846499,,0.5594607123245916,0.26081148724278186,0.9866748681898067,0.9866326889279438
LFCC,Leiden,euclidean,50,9,0.4116793623871532,0.23410834021163532,0.9895086658678915,0.5685877203941345,0.8021699588477367,0.4546458142462403,0.37613280795064485,0.9866748681898067,0.9866326889279438
Spectrogram,kMeans-preset,euclidean,50,5,0.4756444076998925,0.34756690390393385,0.9505314804501728,0.23306338314736708,,0.43421238276530616,0.525817260203662,0.9378113649677797,0.9572852958406561
Spectrogram,kMeans,euclidean,50,2,0.4128440767649794,0.25422363996561714,0.9505314804501728,0.23306338314736708,,0.2861514909374202,0.740855131355571,0.9378113649677797,0.9572852958406561
Spectrogram,HDBSCAN,euclidean,50,3,0.5090829719227813,0.36775467542804136,0.9505314804501728,0.23306338314736708,,0.42267290090900383,0.6399029491693266,0.9378113649677797,0.9572852958406561
Spectrogram,Leiden,euclidean,50,7,0.4583707806385523,0.30643773515666434,0.9505314804501728,0.37616777420043945,0.6500537722908094,0.4686942858957843,0.44849224741686644,0.9378113649677797,0.9572852958406561
VAE,kMeans-preset,euclidean,50,5,0.47563374546203213,0.3420932453190518,0.972470033390164,0.26777873142987374,,0.4496627520958259,0.5047886218400293,0.961717633274751,0.9548763913298184
VAE,kMeans,euclidean,50,3,0.5470793286574609,0.3954903345973073,0.972470033390164,0.26777873142987374,,0.4339777833914399,0.7399122969561958,0.961717633274751,0.9548763913298184
VAE,HDBSCAN,euclidean,50,3,0.5470793286574609,0.3954903345973073,0.972470033390164,0.26777873142987374,,0.4339777833914399,0.7399122969561958,0.961717633274751,0.9548763913298184
VAE,Leiden,euclidean,50,6,0.47232831982283113,0.3540642707136347,0.972470033390164,0.5221836566925049,0.6839128943758572,0.46678567020231426,0.4780041788945266,0.961717633274751,0.9548763913298184
PAF,kMeans-preset,euclidean,50,5,0.4653874884108202,0.3695092138628518,0.9063202811428728,0.24720961493790516,,0.43873531625560946,0.495487208910391,0.9485284124194493,0.9424920913884007
PAF,kMeans,euclidean,50,7,0.49561045042435115,0.3720609184767444,0.9063202811428728,0.24720961493790516,,0.5127048065743326,0.4796192179964977,0.9485284124194493,0.9424920913884007
PAF,HDBSCAN,euclidean,50,37,0.48858242409485947,0.23775162809729275,0.9063202811428728,0.24720961493790516,,0.7034215446277673,0.3742721609170187,0.9485284124194493,0.9424920913884007
PAF,Leiden,euclidean,50,7,0.497848292079772,0.3984540987239145,0.9063202811428728,0.5580481886863708,0.6899546639231826,0.5153623583935223,0.4814854965095564,0.9485284124194493,0.9424920913884007
LFCC,kMeans-preset,euclidean,50,5,0.4366003299822196,0.28538784111461546,0.987008468487759,0.38144463373236254,,0.40431019004575347,0.47449582982770283,0.9812372583479789,0.9872876391329818
LFCC,kMeans,euclidean,50,17,0.36708978565846095,0.1531744158602785,0.987008468487759,0.38144463373236254,,0.4693313823721834,0.30142564967526175,0.9812372583479789,0.9872876391329818
LFCC,HDBSCAN,euclidean,50,46,0.3473520496043568,0.06900999836902531,0.987008468487759,0.38144463373236254,,0.5333966958927505,0.25752820238107604,0.9812372583479789,0.9872876391329818
LFCC,Leiden,euclidean,50,9,0.4055846136953008,0.22464540961019183,0.987008468487759,0.6133108735084534,0.7996320301783266,0.4492203857146765,0.3696755610030452,0.9812372583479789,0.9872876391329818
Spectrogram,kMeans-preset,euclidean,50,5,0.4718563356788645,0.33593558498666687,0.907296037228187,0.23294663522816164,,0.4456756166381129,0.5013049373728572,0.9359636789689514,0.9534282366725249
Spectrogram,kMeans,euclidean,50,2,0.4128440767649794,0.25422363996561714,0.907296037228187,0.23294663522816164,,0.2861514909374202,0.740855131355571,0.9359636789689514,0.9534282366725249
Spectrogram,HDBSCAN,euclidean,50,3,0.5321197468144266,0.37719152659037253,0.907296037228187,0.23294663522816164,,0.4309707204104991,0.6953091164000159,0.9359636789689514,0.9534282366725249
Spectrogram,Leiden,euclidean,50,7,0.4583707806385523,0.30643773515666434,0.907296037228187,0.3305716812610626,0.6500672839506173,0.4686942858957843,0.44849224741686644,0.9359636789689514,0.9534282366725249
VAE,kMeans-preset,euclidean,50,5,0.4777781873794575,0.34956821025038237,0.9773275639403298,0.2626093891597289,,0.45173420804466274,0.5070089387557288,0.9622554188635032,0.9566069127123609
VAE,kMeans,euclidean,50,3,0.5509691391707828,0.3992865226123237,0.9773275639403298,0.2626093891597289,,0.43658285642359196,0.7465742972860367,0.9622554188635032,0.9566069127123609
VAE,HDBSCAN,euclidean,50,3,0.5509691391707827,0.3992865226123237,0.9773275639403298,0.2626093891597289,,0.4365828564235919,0.7465742972860366,0.9622554188635032,0.9566069127123609
VAE,Leiden,euclidean,50,6,0.47232831982283113,0.3540642707136347,0.9773275639403298,0.4891975522041321,0.6824528806584363,0.46678567020231426,0.4780041788945266,0.9622554188635032,0.9566069127123609
PAF,kMeans-preset,euclidean,50,5,0.4509029362459894,0.31563523643295566,0.9156094287352442,0.24749534769095619,,0.41810019055131836,0.48929108168557506,0.9443678968951377,0.94498769771529
PAF,kMeans,euclidean,50,7,0.4790178079687864,0.35740726124592387,0.9156094287352442,0.24749534769095619,,0.49589800599219935,0.4632489718678508,0.9443678968951377,0.94498769771529
PAF,HDBSCAN,euclidean,50,45,0.4770034916295513,0.12919560651892142,0.9156094287352442,0.24749534769095619,,0.7312678605895347,0.3539380167984183,0.9443678968951377,0.94498769771529
PAF,Leiden,euclidean,50,7,0.497848292079772,0.3984540987239145,0.9156094287352442,0.5459138751029968,0.6910617969821672,0.5153623583935223,0.4814854965095564,0.9443678968951377,0.94498769771529
LFCC,kMeans-preset,euclidean,50,5,0.4368122557099693,0.28869106926976285,0.9884188157439376,0.38144463373236254,,0.40548767988778756,0.47338175835565516,0.9861839484475688,0.9865846514352665
LFCC,kMeans,euclidean,50,11,0.3939197239734361,0.20691159655774208,0.9884188157439376,0.38144463373236254,,0.45628163231829094,0.3465546576115722,0.9861839484475688,0.9865846514352665
LFCC,HDBSCAN,euclidean,50,34,0.34965797310908003,0.08341706657021876,0.9884188157439376,0.38144463373236254,,0.5085897082219843,0.26640709193190787,0.9861839484475688,0.9865846514352665
LFCC,Leiden,euclidean,50,9,0.4055846136953008,0.22464540961019183,0.9884188157439376,0.5585796236991882,0.7996320301783266,0.4492203857146765,0.3696755610030452,0.9861839484475688,0.9865846514352665
Spectrogram,kMeans-preset,euclidean,50,5,0.47657577374409177,0.33201779803941844,0.9342042090440089,0.23294663522816164,,0.45026572403792164,0.5061513474540731,0.9356789689513767,0.9527615700058583
Spectrogram,kMeans,euclidean,50,2,0.4128440767649794,0.25422363996561714,0.9342042090440089,0.23294663522816164,,0.2861514909374202,0.740855131355571,0.9356789689513767,0.9527615700058583
Spectrogram,HDBSCAN,euclidean,50,2,0.4128440767649794,0.25422363996561714,0.9342042090440089,0.23294663522816164,,0.2861514909374202,0.740855131355571,0.9356789689513767,0.9527615700058583
Spectrogram,Leiden,euclidean,50,7,0.4583707806385523,0.30643773515666434,0.9342042090440089,0.3133118152618408,0.6500672839506173,0.4686942858957843,0.44849224741686644,0.9356789689513767,0.9527615700058583
VAE,kMeans-preset,euclidean,50,5,0.49326093762047657,0.3246638659071969,0.9579425700506266,0.2657124210924771,,0.445450284519583,0.552568727170162,0.9634422964264792,0.9582437024018746
VAE,kMeans,euclidean,50,3,0.5373728034922515,0.3881369631507403,0.9579425700506266,0.2657124210924771,,0.42646175695640853,0.7262507810946149,0.9634422964264792,0.9582437024018746
VAE,HDBSCAN,euclidean,50,3,0.5373728034922515,0.3881369631507403,0.9579425700506266,0.2657124210924771,,0.42646175695640853,0.7262507810946149,0.9634422964264792,0.9582437024018746
VAE,Leiden,euclidean,50,6,0.47232831982283113,0.3540642707136347,0.9579425700506266,0.5229896306991577,0.6824517832647461,0.46678567020231426,0.4780041788945266,0.9634422964264792,0.9582437024018746
PAF,kMeans-preset,euclidean,50,5,0.47419196960632604,0.39234123607312715,0.8896765719145283,0.24797110083901666,,0.44836632604924326,0.5031745345807915,0.948738137082601,0.9461487990626831
PAF,kMeans,euclidean,50,4,0.4671216997431794,0.34447089036210726,0.8896765719145283,0.24797110083901666,,0.409643179154081,0.543362922657797,0.948738137082601,0.9461487990626831
PAF,HDBSCAN,euclidean,50,17,0.5054900959814935,0.3429067505954108,0.8896765719145283,0.24797110083901666,,0.6243282222395307,0.42465826610937896,0.948738137082601,0.9461487990626831
PAF,Leiden,euclidean,50,7,0.5021361804543525,0.403768768229981,0.8896765719145283,0.5043936371803284,0.6887869684499316,0.5206831323425865,0.48486508254535343,0.948738137082601,0.9461487990626831
LFCC,kMeans-preset,euclidean,50,5,0.4475160818058134,0.32708154992713995,0.977217407594247,0.3850030159427574,,0.42172829008819557,0.47666301563901664,0.9783667252489748,0.9887498535442296
LFCC,kMeans,euclidean,50,9,0.40247840521053985,0.2220416095845653,0.977217407594247,0.3850030159427574,,0.4435981532224838,0.3683352251044221,0.9783667252489748,0.9887498535442296
LFCC,HDBSCAN,euclidean,50,24,0.3495427297072507,0.13094793940301108,0.977217407594247,0.3850030159427574,,0.4706681412393193,0.27800003245149185,0.9783667252489748,0.9887498535442296
LFCC,Leiden,euclidean,50,9,0.4055846136953008,0.22464540961019183,0.977217407594247,0.5928552150726318,0.800015157750343,0.4492203857146765,0.3696755610030452,0.9783667252489748,0.9887498535442296
Spectrogram,kMeans-preset,euclidean,50,5,0.46141648854093226,0.32368901862370597,0.9275421757048097,0.23294663522816164,,0.4333089054745349,0.4934235466689566,0.9320187463386057,0.9565694200351493
Spectrogram,kMeans,euclidean,50,2,0.4128440767649794,0.25422363996561714,0.9275421757048097,0.23294663522816164,,0.2861514909374202,0.740855131355571,0.9320187463386057,0.9565694200351493
Spectrogram,HDBSCAN,euclidean,50,3,0.5057286382915273,0.35717843607102473,0.9275421757048097,0.23294663522816164,,0.41899222740208647,0.6377506670698911,0.9320187463386057,0.9565694200351493
Spectrogram,Leiden,euclidean,50,7,0.4583707806385523,0.30643773515666434,0.9275421757048097,0.3436800241470337,0.6500672839506173,0.4686942858957843,0.44849224741686644,0.9320187463386057,0.9565694200351493
VAE,kMeans-preset,euclidean,50,5,0.48328311239708893,0.34903388760365683,0.9702805543958818,0.2655339448801644,,0.45693384311058305,0.5128572254617487,0.9597750439367311,0.9593848857644991
VAE,kMeans,euclidean,50,3,0.5587070144895552,0.40334058826415975,0.9702805543958818,0.2655339448801644,,0.44257044780643323,0.7574802368686475,0.9597750439367311,0.9593848857644991
VAE,HDBSCAN,euclidean,50,3,0.5587070144895551,0.40334058826415975,0.9702805543958818,0.2655339448801644,,0.4425704478064332,0.7574802368686474,0.9597750439367311,0.9593848857644991
VAE,Leiden,euclidean,50,6,0.47232831982283113,0.3540642707136347,0.9702805543958818,0.4796863794326782,0.6824517832647461,0.46678567020231426,0.4780041788945266,0.9597750439367311,0.9593848857644991
PAF,kMeans-preset,euclidean,50,5,0.5288019454402066,0.3919265356877933,0.910133193250556,0.2479364395961333,,0.49263760132875845,0.5706965695377555,0.946597539543058,0.9442765084944347
PAF,kMeans,euclidean,50,10,0.510985080137609,0.3861370036876036,0.910133193250556,0.2479364395961333,,0.5784805673344905,0.4575942668214006,0.946597539543058,0.9442765084944347
PAF,HDBSCAN,euclidean,50,2,0.2529291536106283,0.08393109142200939,0.910133193250556,0.2479364395961333,,0.15588870640072391,0.6700079001409407,0.946597539543058,0.9442765084944347
PAF,Leiden,euclidean,50,7,0.497848292079772,0.3984540987239145,0.910133193250556,0.5491810441017151,0.6896244170096023,0.5153623583935223,0.4814854965095564,0.946597539543058,0.9442765084944347
LFCC,kMeans-preset,euclidean,50,5,0.4447149159129251,0.2962914492303162,0.989014268197759,0.38144463373236254,,0.41273192141004,0.48207106771230346,0.9837891036906854,0.9883339191564148
LFCC,kMeans,euclidean,50,15,0.36836693817079547,0.16077995424471567,0.989014268197759,0.38144463373236254,,0.45911457765065256,0.3075727445346688,0.9837891036906854,0.9883339191564148
LFCC,HDBSCAN,euclidean,50,7,0.3968342699820849,0.23775901936489865,0.989014268197759,0.38144463373236254,,0.4197166383874873,0.3763179384443864,0.9837891036906854,0.9883339191564148
LFCC,Leiden,euclidean,50,9,0.4055846136953008,0.22464540961019183,0.989014268197759,0.5707064867019653,0.7996320301783266,0.4492203857146765,0.3696755610030452,0.9837891036906854,0.9883339191564148
Spectrogram,kMeans-preset,euclidean,50,5,0.4889811609574547,0.3570881760105654,0.9445508520735804,0.23294663522816164,,0.4440329110473971,0.5440543059923675,0.9340199179847686,0.957046280023433
Spectrogram,kMeans,euclidean,50,3,0.5363143667122562,0.3840042967309573,0.9445508520735804,0.23294663522816164,,0.4246859353040252,0.7275505797171226,0.9340199179847686,0.957046280023433
Spectrogram,HDBSCAN,euclidean,50,3,0.5112065258034996,0.3745409241641013,0.9445508520735804,0.23294663522816164,,0.42504307295975746,0.6411857773276941,0.9340199179847686,0.957046280023433
Spectrogram,Leiden,euclidean,50,7,0.4583707806385523,0.30643773515666434,0.9445508520735804,0.3885101079940796,0.6500672839506173,0.4686942858957843,0.44849224741686644,0.9340199179847686,0.957046280023433
VAE,kMeans-preset,euclidean,50,5,0.4745929840698589,0.34756510460638307,0.9805339596527105,0.26717210209110936,,0.44969751944816044,0.5024064390905606,0.9627404803749268,0.9552606912712361
VAE,kMeans,euclidean,50,3,0.5419772715514625,0.391739312311755,0.9805339596527105,0.26717210209110936,,0.43002743494136103,0.7327303057635295,0.9627404803749268,0.9552606912712361
VAE,HDBSCAN,euclidean,50,3,0.5419772715514625,0.391739312311755,0.9805339596527105,0.26717210209110936,,0.43002743494136103,0.7327303057635295,0.9627404803749268,0.9552606912712361
VAE,Leiden,euclidean,50,6,0.47232831982283113,0.3540642707136347,0.9805339596527105,0.5363895893096924,0.683177160493827,0.46678567020231426,0.4780041788945266,0.9627404803749268,0.9552606912712361
PAF,kMeans-preset,euclidean,50,5,0.4607686215657789,0.31711212576795295,0.9230414613632613,0.25063522466961613,,0.42655704005871725,0.5009465385239249,0.9518101933216169,0.9424171060339778
PAF,kMeans,euclidean,50,8,0.5055504799907329,0.3896316803165515,0.9230414613632613,0.25063522466961613,,0.5376099839355883,0.4770994255593464,0.9518101933216169,0.9424171060339778
PAF,HDBSCAN,euclidean,50,19,0.49985890031250596,0.3466625679201077,0.9230414613632613,0.25063522466961613,,0.6336371035674321,0.41272195507527815,0.9518101933216169,0.9424171060339778
PAF,Leiden,euclidean,50,7,0.5021361804543525,0.403768768229981,0.9230414613632613,0.5183530449867249,0.6914546639231826,0.5206831323425865,0.48486508254535343,0.9518101933216169,0.9424171060339778
LFCC,kMeans-preset,euclidean,50,5,0.3962528773317725,0.24234756422270495,0.9858943598404629,0.38144463373236254,,0.3682478075458786,0.428868090680913,0.9830615114235501,0.987892208553017
LFCC,kMeans,euclidean,50,6,0.39909594812375865,0.2468486365295375,0.9858943598404629,0.38144463373236254,,0.39275587771248577,0.4056440664050223,0.9830615114235501,0.987892208553017
LFCC,HDBSCAN,euclidean,50,4,0.4024877908785519,0.23984056610478957,0.9858943598404629,0.38144463373236254,,0.3336359831303654,0.5071466586472316,0.9830615114235501,0.987892208553017
LFCC,Leiden,euclidean,50,9,0.4055846136953008,0.22464540961019183,0.9858943598404629,0.5684711933135986,0.7996320301783266,0.4492203857146765,0.3696755610030452,0.9830615114235501,0.987892208553017
Spectrogram,kMeans-preset,euclidean,50,5,0.4841983808441906,0.35322365224193086,0.9328835101148237,0.2332509058245597,,0.45619805418015763,0.5158606526467019,0.9324124194493263,0.953087287639133
Spectrogram,kMeans,euclidean,50,3,0.5364395829932339,0.3795647364597907,0.9328835101148237,0.2332509058245597,,0.42392408001164694,0.7302613783829295,0.9324124194493263,0.953087287639133
Spectrogram,HDBSCAN,euclidean,50,3,0.5364395829932339,0.3795647364597907,0.9328835101148237,0.2332509058245597,,0.42392408001164694,0.7302613783829295,0.9324124194493263,0.953087287639133
Spectrogram,Leiden,euclidean,50,7,0.4583707806385523,0.30643773515666434,0.9328835101148237,0.3668923079967499,0.6500672839506173,0.4686942858957843,0.44849224741686644,0.9324124194493263,0.953087287639133
VAE,kMeans-preset,euclidean,50,5,0.47253377385565026,0.3443322498011437,0.9672429941707495,0.26717210209110936,,0.4479480737758867,0.49997497875099267,0.9610427650849444,0.9573989455184534
VAE,kMeans,euclidean,50,3,0.5419772715514625,0.391739312311755,0.9672429941707495,0.26717210209110936,,0.430027434941361,0.7327303057635294,0.9610427650849444,0.9573989455184534
